title,date,jobId,location,description,url,scraped_at,page_number,Contractor
Category Manager – Construction Services,"$125,000-170,000/year",05/05/2025,25-09276,"Category Manager – Construction Services (Capital Projects)   Perm Roles   Hybrid role but must sit in Oakland, Fresno, Rocklin, Sacramento, San Ramon, Santa Rosa, or Stockton, California      As a  Construction Services Category Manager, you will play a critical role in optimizing the sourcing and procurement strategy for one of the nation’s largest gas and electric utilities, ensurin...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912548,9,Metasys Technologies Inc
Category Management – IT & Software,"$125,000-170,000/year",05/05/2025,25-09275,"Category Management – IT & Software (Multiple Openings)   Perm Roles   Hybrid - Oakland or San Ramon, CA      As a  Software/IT Category Manager, you will play a critical role in optimizing the sourcing and procurement strategy for one of the nation’s largest gas and electric utilities, ensuring cost efficiency, supplier performance, and risk mitigation. You will lead strategic categor...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912550,9,Metasys Technologies Inc
SAP ABAP,$57/hour,04/25/2025,25-09205,"Business Applications Consultant – SAP ABAP        100% Remote                        Client is seeking a       Sr. Business Applications Consultant with expert-level skills in       SAP ABAP development, particularly with       ABAP Objects, and hands-on experience in       SAP Enhancement Package (EHP) upgrade projects. The ideal candidate will play a key role in managing custom code durin...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912551,9,Metasys Technologies Inc
Expert Category Leader,"$122,000-207,000/year",04/25/2025,25-09201,"Category Leader, Principal             Oakland, CA; Fresno, CA; Rocklin, CA; Sacramento, CA; San Ramon, CA; Santa Rosa, CA; Stockton, CA (hybrid)         Perm Position              As a Category Lead, you will play a critical role in optimizing the sourcing and procurement strategy for one of the nation’s largest gas and electric utilities, ensuring cost efficiency, supplier performance, and...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912553,9,Metasys Technologies Inc
Confluent Kafka Admin with Unix,$46-56/hour,04/25/2025,25-09187,"Confluent Kafka Admin with Unix      Fort Mills, SC Onsite (M-F)         12+Month Contract               Responsibilities:            	     	   Serve as a Confluent Cloud and Kafka team member to design / install / deploy / administer the platform.     	     	     	   Provide 24x7 support when on call.     	     	     	   Partner with architecture team to drive platform alignment to modern archite...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912555,9,Metasys Technologies Inc
Document Specialist,$16.00-16.50/hour,04/21/2025,25-09143,"Document Specialist   Parma, OH (onsite with  Free parking)   05/05/2025 - 05/04/2026   Shift -  Mon-Fri/ 7AM-3PM   Interview Type: In-person group interviews (Wednesday/Thursday mornings at 9 AM)       Job Responsibilities      	Mail & Document Processing:    	  		Separating and opening mail  		Prepping documents for scanning  		Handling glass copies and other assigned duties  	  	  	Scanning...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912556,9,Metasys Technologies Inc
Sr. Project Manager,$59/hour,04/03/2025,25-08958,"Sr. Project Manager Bilingual (English/Japanese)                   12+Month Contract           New York, US / Exchange Place, Jersey City, NJ (Hybrid, occasional weekend or late-night support required)           Working Hours: 40 hrs/week, EST                            Overview           The Sr. Project Manager will oversee the planning and implementation of the HOMIS application, working closely...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912558,9,Metasys Technologies Inc
Contractor – E-Communication Investigations Reviewer,$44.00-44.82/hour,04/03/2025,25-08951,"e-Communication Investigator                Client is in the process of establishing an e-communication investigation capability and is seeking skilled contractors to support this initiative. The selected individuals will be responsible for reviewing and analyzing e-communication data, generating reports and briefings, and effectively communicating findings to the security team.                   ...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912560,9,Metasys Technologies Inc
Procurement Market Intelligence Manager,"$150,000-180,000/year",03/27/2025,25-08862,Procurement Market Intelligence Manager        Overview      The Procurement Market Intelligence Manager provides strategic direction and leadership to deliver deep market insights and analytics that enhance procurement decision-making. This individual will manage a team of Procurement Market Intelligence specialists tasked with leveraging market research and data analytics to drive procurement ex...,https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912561,9,Metasys Technologies Inc
Microservices Engineer,$50-60/hour,11/19/2024,24-07396,Job created to place Sai Ram Kendyala,https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912563,9,Metasys Technologies Inc
Customer Support - Pre & Post Sales,$19.00-22.50/hour,11/13/2024,24-07338,"Customer Support - Pre & Post Sales     Jackson, MS(onsite)     01/01/2025 - 12/31/2025            Overview: As a Customer Support – Pre & Post Sales contractor, you’ll be part of a team of professionals dedicated to keeping our customers connected.       Key Roles and Responsibilities:     • Work under direct supervision of an client manager.     • Accept tasks from a Sale...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912564,9,Metasys Technologies Inc
Solutions Sales Executive,"$125,000-150,000/year",09/25/2024,24-03038,"Job Title: Solutions Sales Executive   Location: Remote - ATL Preferred    Position Type: Permanent    Job Summary:    We are seeking a motivated and well-connected Sales Executive with experience in Solutions (70%) and Staffing (30%) sales. The ideal candidate has a strong network and established relationships in Tech, Procurement, Finance, HR, Marketing, or Digital sectors. You will le...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:22.978337,10,Metasys Technologies Inc
Solution Sales Executive,"$125,000-150,000/year",09/24/2024,24-03025,"Solution Sales Executive - Digital Marketing    TX (Remote - Atlanta OR Austin Preferred)   Perm Position      Job Summary: We are seeking a highly motivated and well-connected Digital Solutions Sales Specialist to join our team. This role is ideal for an individual with a strong network and established relationships in the digital marketing, web development, and custom application developmen...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:22.978350,10,Metasys Technologies Inc
Onsite Service Technician,06/02/2023,23-01594,"Austin, TX","Once selected you should be eligible pass-through  Drug Test and  Background Test Driving required- Greater than 25 - 50%  Role: Onsite Service Technician   Contract Duration: Temp to hire   Shift Hours: M-F (8:00 AM - 5:00 PM)    Note : The candidate will drive the client's vehicle. So, a valid driving license is required.      Primary Responsibilities:       	Offer outstanding service to our cli...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:22.978352,10,Metasys Technologies Inc
Technical Services - Office (DocuCare) Level 4,06/02/2023,23-01592,"Brewster, NY","Location: Brewster, Hudson Valley, Montgomery, Newburgh   Brewster NY 12211   Duration: Direct Hire/Fulltime Job         Note:   Candidate will be driving Client's vehicle so a valid DL is required.        Primary Responsibilities:      • Provide outstanding service to our clients. It is imperative that our customers devices are working correctly, and that they receive top-notch service at a...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:22.978354,10,Metasys Technologies Inc
Field Service Technician (Production),05/22/2023,23-01429,"Louisville, KY","Once selected you should be eligible pass-through  Drug Test and  Background Test   Driving required- Greater than 25-50%   Note : The candidate will drive the client's vehicle. So, a valid driving license is required.      Role: Field Service Technician    Location: 101 E. Main St. Louisville KY 40202    Duration: Fulltime/Direct Hire    Shift Hours: M-F (8:00AM - 5:00PM)       Primary Responsibi...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:22.978355,10,Metasys Technologies Inc
Field Service Technician (Production),04/21/2023,23-01096,"Denver, CO",Primary Responsibilities:      Offer outstanding service to our clients. Manage call resolve issues in accordance with customers SLA agreement to manage customer relations and optimize customer satisfaction.   Leverage senior level experience and specialized training in electromechanical equipment and advanced troubleshooting to perform repairs and maintenance on large scale production equipment  ...,https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:22.978357,10,Metasys Technologies Inc
Field Service Technician,04/21/2023,23-01093,"Bangor, ME","Primary Responsibilities:      Provide outstanding service to our clients. It is imperative that our customers devices are working correctly, and that they receive top-notch service at all times.   Use electro-mechanical skills to repair devices. Client provides training by certified instructors, as well as online and in-house training. A good foundation of electrical and mechanical knowledge will...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:22.978359,10,Metasys Technologies Inc
Field Service Technician (Production),04/21/2023,23-01089,"Beckley, WV",Primary Responsibilities:      Offer outstanding service to our clients. Manage call resolve issues in accordance with customers SLA agreement to manage customer relations and optimize customer satisfaction.   Leverage senior level experience and specialized training in electromechanical equipment and advanced troubleshooting to perform repairs and maintenance on large scale production equipment  ...,https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:22.978360,10,Metasys Technologies Inc
Field Service Technician,04/21/2023,23-01087,"Sanford, ME","Primary Responsibilities:      Provide outstanding service to our clients. It is imperative that our customers devices are working correctly, and that they receive top-notch service at all times.   Use electro-mechanical skills to repair devices. Client provides training by certified instructors, as well as online and in-house training. A good foundation of electrical and mechanical knowledge will...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:22.978362,10,Metasys Technologies Inc
Onsite Service Technician,04/21/2023,23-01081,"Rochester, NY","Primary Responsibilities:   • Offer outstanding service to our clients. Manage call resolve issues in accordance with customers   SLA agreement in order to manage customer relations and optimize customer satisfaction.   • Use electro-mechanical skills to repair devices. Client provides training by certified instructors, as   well as online and in-house training. A good foundation of el...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:22.978363,10,Metasys Technologies Inc
Field Service Technician (Production),04/21/2023,23-01078,"Flagstaff, AZ",We're an industry leader that's rapidly growing our Technical Services division and have an immediate need for professional production service technicians to delight our customers.      Primary Responsibilities:      Offer outstanding service to our clients. Manage call resolve issues in accordance with customers SLA agreement to manage customer relations and optimize customer satisfaction.   Leve...,https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:22.978365,10,Metasys Technologies Inc
Professional Services Special Consultant,$1/hour,09/14/2022,22-04769,"Pre ID Jan Aniel         Special Use Role only used by Truist Contingent Workforce Program for pre-identified special situations. NOT AVAILABLE FOR USE BY HIRING/ENGAGEMENT MANAGERS         Metasys Technologies is an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identify, national origin, vet...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:22.978366,10,Metasys Technologies Inc
Lease Administration Analyst,$40-50/hour,03/29/2022,22-01738,"High school degree or general education degree required plus a minimum of two years related work experience, preferably including property management or accounting. Bachelor's degree from a four-year college or university with Accounting, Finance or Real Estate preferred. None Ability to comprehend and interpret instructions, short correspondence, and memos and ask clarifying questions to ensure u...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:22.978368,10,Metasys Technologies Inc
